level,community,parent,nodes
0,0,-1,"['45TH DAY', 'ACTION WHEREOF', 'ACUTE FIRE', 'ADAM', 'AFORESAID PLATE', 'AFTERWARDS INCERATE', 'AGENT', 'AGREEABLE UNTO', 'AIRY', 'ALEMBIC', 'ALIMENT', 'ALTERNATIVE REITERATION', 'AMALGAMA', 'ANIMAL', 'ARCHITECT', 'ARGENT-VIVE', 'ASHES', 'ASSAYER', 'ATHANOR', 'ATTAINETH UNTO', 'BALANCE', 'BEAMS BEGETTETH', 'BEAST', 'BENEDICTION', 'BLIND-HEAD', 'BLOOD', 'BODY VOID', 'BOLT-HEAD', 'BOSOM', 'BRAZEN', 'BRAZEN PLATE', 'BRICK', 'BURNING', 'BUTTER', 'CALCINATORY', 'CAST', 'CELESTIAL', 'CENTRE', 'CERTAIN TEMPERAMENT', 'CHIEF SECRETS', 'CHILD', 'CIRCLE HATH', 'CIRCLES', 'CLOUDS', 'COALS', 'COMMON FIRE DOTH', 'COMPOSITION THEREOF', 'COMPOSITUM', 'CONGELATION', 'CONTRA-NATURAL', 'CONTRARY', 'CORPOREAL HEAP', 'COURTEOUS WORDS', 'CREATION', 'DARKNESS RETREATS', 'DEAD MAN', 'DESTRUCTIVE FIRE', 'DEW', 'DIAPHANOUS', 'DIGESTION', 'DIGESTIONS REQUIRETH', 'DILATATION', 'DIREFUL POISON', 'DISPENSER', 'DISSOLVENT', 'DISTILLATORY', 'DISTINCT TINCTURES', 'DISTRIBUTETH WATER', 'DIVERS NAMES', 'DOTH ACT', 'DOTH COMMUNICATE', 'DOUBLE DEGREE', 'DOUBLE EFFECT', 'DOUBLE FIRE', 'DOUBLE WEIGHT', 'DOUBLE WORK', 'DRY', 'DRY LAND', 'DUE ORDER', 'DUNG', 'DYE THY', 'ELEMENT', 'ELEMENTS', 'END WHEREOF', 'ENTIRE CIRCULATION', 'ERROR BURNETH', 'EVACUATION', 'EXCELLENT NAME', 'EXTERNAL FIRE', 'EXTERNAL HEAT', 'EXTERNAL MOTOR', 'EXTREME FIRE', 'EXTRINSIC', 'FACULTY', 'FATHER', 'FEEBLE HEAT', 'FEMALE', 'FEMALE ANSWERETH', 'FEVER', 'FEVERISH', 'FIERY CELESTIAL SPIRIT INNATE', 'FIERY NATURE', 'FIERY SPIRIT', 'FIGURE', 'FINGERS THICK', 'FIRE CONTRARY', 'FIRE DOTH', 'FIRE EXECUTES', 'FIXED', 'FLAME', 'FLOW FORTHWITH', 'FORM THEREOF', 'FOURTH ELEMENT', 'FUMES', 'FURNACE', 'GENERATION', 'GENTLE ACCESS', 'GENTLE MOTION', 'GEOMETRICAL PRECEPTS', 'GEOMETRY', 'GOVERNMENT THEREOF', 'GRADE HATH', 'GRADES', 'GREAT INGENUITY', 'GREEDY HUSBANDMAN', 'HARD BARK', 'HARSH CONTENTION', 'HEAT', 'HEAVENLY', 'HEAVY ONES DOWNWARDS', 'HERMETIC', 'HIDE AMONGST', 'HOMOGENEOUS', 'HORSE DUNG', 'HUMID', 'HUMID MATTER', 'HUMIDUM', 'ILLUMINATED', 'IMMORTAL FIRE', 'IMPULSE', 'INDISSOLUBLE COLLIGATION', 'INFANT', 'INFERIOR STRENGTH', 'INFINITE MULTIPLICATION', 'INNATE', 'INTERIOR', 'INTERIOR LATITUDE', 'INTERNAL', 'INTERNAL STANDETH', 'INTRICATE MOTION', 'INTRINSIC', 'INWARD ALTITUDE', 'IRON', 'IXION', 'JUG', 'KEEPER', 'KINGDOM', 'KNOWLEDGE THEREOF', 'LAMEL', 'LAMP', 'LARGE FLOOD', 'LAWS', 'LIETH WEAK', 'LIFE DOTH', 'LONG HOVER', 'MALE', 'MALLET', 'MANIFOLD SUBLIMATIONS', 'MASS GOD', 'MATRIMONY', 'MATTER SULPHUR', 'MAYEST THOU', 'MEASURES', 'MERCURIAL', 'METALLIC', 'METALLINE PASTE', 'METONYMY', 'MIDDLE AGENT', 'MIDDLE STAGES', 'MIDST WHEREOF', 'MINGLE', 'MODERATE HEAT', 'MODERATOR', 'MOTION', 'MOTIONS', 'MOULDER', 'MUD', 'MULTIPLICATION', 'MULTIPLICATIVE VIRTUE', 'MULTIPLIETH THINGS', 'NAME FIRE', 'NATURAL FIRE', 'NATURAL HEAT', 'NATURAL STRENGTH', 'NATURE REQUIRETH', 'NATURES', 'NECESSARY QUALITIES', 'NURSE', 'NUTRIMENT', 'OPERATION BREAKETH', 'OPERATOR', 'OPPOSITE PART WHEREOF', 'ORGAN', 'OUNCE', 'OWN POWER', 'OWN TEMPERAMENT', 'PANACEA', 'PART WHEREOF', 'PATIENT', 'PENKNIFE', 'PERFECT IMPERFECT THINGS', 'PERFECT ROTATION', 'PERFECT SULPHUR', 'PERFECTOR', 'PERMANENT BODY', 'PHILOSOPHERS ART', 'PHILOSOPHERS STONE', 'PHYSICAL TRACT', 'PLATE', 'PORTION', 'POTION', 'POTTER', 'POTTER-LIKE', 'PRAXIS', 'PRECEPT', 'PRECEPTS', 'PREPARATION', 'PRISON', 'PROJECTION', 'PROPER DEGREES', 'PROPER STRENGTH', 'PUTREFACTORY', 'QUINTESSENCE', 'RADICAL', 'RAIN', 'RAISETH CONFUSION', 'REASON REQUIRETH', 'RED ASHES', 'RED OIL', 'RED WATER', 'RED WORK', 'REIGN', 'RESTORATION', 'RESTORE STRENGTH', 'REVOLUTION', 'RHOMBOID', 'ROSES', 'RUBY', 'SAFFRON', 'SAND', 'SCEPTRE', 'SCOPE', 'SECRET FURNACE', 'SECRETS', 'SEED', 'SEEDS STAND', 'SEPARATION', 'SERENE', 'SHALT THOU', 'SHORT TIME', 'SHORTER TIME', 'SICCUM', 'SIMILAR PARTS', 'SIMPLE HEAT', 'SLUGGISH STRENGTH', 'SMALL PORTION', 'SNOW-LIKE', 'SOLAR', 'SPECIFIC FORM', 'STAR-LIKE', 'STOMACH', 'STONY GLASS', 'STRAIGHT MOUTH', 'STRICT UNION', 'SUBLIMATORY', 'SUBTLE DUST', 'SUCCESSIVE DEGREES', 'SUCCOUR THEE', 'SULPHUROUS', 'SULPHUROUS NATURE', 'TEMPERAMENT', 'TERRA', 'TERRA ADAMICA', 'TERRESTRIAL', 'TERRESTRIAL DREGS', 'TERRESTRIAL NATURES', 'THINGS THEREIN', 'THINGS VOLATILE FLY', 'THOU HAST', 'THOU INTENDEST', 'THOU MAYEST', 'THOU PLEASEST', 'THOU SHALT', 'THOU SHALT BEHOLD', 'THOU URGE', 'THOU USEST', 'THOU WILT ADMIRE', 'THREE-FOLD', 'THREE-FOLD FIRE', 'THREEFOLD MATTER', 'THRUSTS OUTWARDS', 'THY MIND', 'TOMB', 'TORPID FIRE', 'TREVISAN', 'TRINITY', 'TRIPOD', 'TRUE LIGHT', 'UN-FOLDING PENETRATION', 'UNIVERSAL MEDICINE', 'UNNATURAL', 'UNTO FORMATION', 'USETH FIRE', 'VAPID SMOKE', 'VAPOROUS', 'VAPOUR', 'VARIOUS EXPRESSIONS', 'VEGETABLES', 'VEGETABLES NATURE', 'VEHEMENT HEAT', 'VESSEL', 'VESSEL PRACTITIONERS', 'VESSELS', 'VICAR', 'VICTORY', 'VIRGINS', 'VOLATILE', 'VOLATILE BODY', 'VOLATILE NATURE DOTH', 'VULCAN', 'WARMTH PREPARETH', 'WATERY', 'WEIGHER', 'WHITE OIL', 'WHITE WORK', 'WHOLE PRACTICE', 'WHOLE PROGRESS', 'WHOLE SECRET CONSISTETH', 'WHOLE WORK CONSISTETH', 'WHOLE WORK DEPENDETH', 'WHORL', 'WHORLS', 'WIFE', 'WOOD', 'WORK CONSISTETH', 'WORK CONTINUAL FIRE', 'WORK DEPENDETH', 'WORKMAN', 'WORTHY MINDS']"
0,1,-1,"['AMARANTH', 'ARGENT', 'ART', 'ARTIFICER', 'BATH', 'BODIES', 'BODY', 'CHAOS', 'CLEAR', 'CROW', 'CROWN', 'DIGESTION CONSUMMATETH', 'DRAGON', 'EAGLE', 'EARTH', 'ELEMENTARY BODY', 'ELIXIR', 'EXCELLENT LEAVEN', 'FERMENT', 'FOUNTAIN', 'FOURTH', 'GENTLE FIRE', 'GENTLE HEAT', 'GOD', 'HEAVEN', 'IMPERFECT BODIES', 'JUPITER', 'LEAVEN', 'LILY', 'LION', 'LULLIUS', 'LUMINARIES', 'LUNA', 'MARTYRDOM', 'MASCULINE', 'MATRIX', 'MATTER', 'MERCURY', 'METALS', 'MONTHLY PROVISION', 'MYSTERIES', 'NATURE', 'ORANGE', 'PHILOSOPHER', 'PHILOSOPHERS', 'PHILOSOPHICAL', 'PHILOSOPHY', 'PURE SULPHUR', 'REDNESS', 'REDUCTION', 'SATURN', 'SENIOR', 'SOL', 'SOLUTION', 'SOUL', 'SPIRIT', 'SPIRITUAL', 'STONE', 'SULPHURS', 'SUN', 'SWAN', 'TINCTURE', 'UNIVERSE', 'UNTO THEE', 'VIRTUE THEREOF', 'WATERS', 'WEIGHT', 'WHOLE WORK', 'WISE MAN', 'YOUNG ONES']"
0,2,-1,"['ABLUTION', 'ABRAHAM JUDAEUS', 'ABSOLUTE PREPARATION', 'ACTIVE VIRTUE', 'ACUTE DOCTOR HATH', 'ACUTE STUDENTS', 'AENIGMA', 'ALCHEMY', 'ALCIDES', 'ALLEGORICAL PICTURES', 'ALMIGHTY', 'ANAGRAM', 'ANALYSIS', 'ANCIENT MOUNTAINS', 'ANONYMOUS AUTHOR', 'APPLES', 'AQUA', 'ARSENIC', 'ARTIFICERS', 'ATTAIN UNTO', 'AUTHOR WHEREOF', 'BASIS', 'BEAUTIFUL FLOWERS', 'BEIA', 'BENEATH', 'BLACK WHEREIN', 'BLACKEST MIDNIGHT SHEWETH', 'BODIES RETURN', 'BRAVE HEROIC FIRE', 'BRIGHT GOLD', 'CALCINATION', 'CERTAIN HOPE', 'CHARYBDIS', 'CHASTE WEDLOCK', 'CHIEF END', 'CHIEF WHEREOF', 'CHIEFEST NOTE', 'CHYMISTRY', 'CLEAR STONE', 'CODICIL', 'COLCHOS', 'COLOURING MEDICINE', 'COLOURS', 'COMMON SORT', 'COMPANION', 'CONGELATION HATH', 'CONGELATIONS', 'CONSPICUOUS UNTO', 'CONSTANT MIND', 'CONSTANT READING', 'CONSTANT TRANQUILLITY', 'CONVENIENT MATTER NEED', 'COUNT TREVISAN', 'CREDULOUS MIND', 'CREDULOUS TYRO BEWARE', 'CROP', 'DAMASK-COLOURED VIOLETS', 'DARK ABYSS', 'DARK SPHERE', 'DEAD THINGS', 'DEAREST WATER', 'DECEITFUL MAN', 'DECEITFUL WINDINGS', 'DECRETORY SIGNS', 'DEEP', 'DEEP REDNESS', 'DEGREES RIPENETH THINGS UNRIPE', 'DELICATE COLOUR', 'DEMONSTRATIVE PASSIONS', 'DEMONSTRATIVE SIGNS', 'DESIRE UNTO', 'DESIRETH KNOWLEDGE', 'DIANA', 'DIFFERENT CHARACTER', 'DIFFERENT SPEECH', 'DIGESTION OPERATETH', 'DISCREET HAND', 'DISTILLATIONS', 'DIVERS EXPRESSIONS', 'DIVERS KINDS', 'DIVERS MEANS', 'DIVERSE ASPECT', 'DIVERSE MANNERS', 'DIVERSE NATURE', 'DIVINE', 'DIVINE POWERS', 'DOCTRINE', 'DOUBLE INFECTION', 'DOUBLE SEX', 'DRINK THRICE', 'DRY BATH', 'EASTERN COAST', 'ELEMENTARY QUALITIES', 'EMBLEMS', 'EMPTY HUSKS', 'ENIGMATICAL FIGURES', 'ENTIRE WORK', 'ENTRANCE', 'ENTRY DOOR', 'EQUIVOCAL NAMES', 'EQUIVOCAL WORDS', 'ERRONEOUS PRINCIPLES', 'ESSENTIAL MUTATIONS', 'ETERNAL LEAGUE', 'EVIL PASSIONS', 'EXCITING HEAT', 'EXPERIENCE TRUTH', 'EXPERT FISHERMAN', 'EXTERNAL ACCIDENTS', 'EXTRACTION', 'EXTREME BLACKNESS', 'EXTRINSIC PART', 'FATES', 'FATES FAVOUR', 'FEMALE DOTH', 'FEMININE', 'FERTILE SOIL', 'FINAL WORK', 'FIRE PAINTING', 'FIRM UNION', 'FIXATION', 'FLAMEL', 'FLEECE', 'FOUL STOMACH', 'FRESH ONES', 'GABRITIUS', 'GEBER', 'GENIUS', 'GENTLE CARE', 'GLOOMY VALLEYS HIDE', 'GOLDEN FLEECE', 'GOLDEN MOUNTAINS', 'GRAIN PUTREFIES', 'GREAT CONFORMITY', 'GREAT DANGER', 'GREAT GOLDEN RIVER', 'GREAT HURT', 'GREAT STORE', 'GUIDE', 'HAPPY STONE', 'HARD CRUST', 'HATH DIVERS NAMES', 'HAZARD ART', 'HELL', 'HELP WHEREOF', 'HERCULEAN', 'HERMAPHRODITE', 'HERMES', 'HERMETIC ARCANUM', 'HERMETIC PHILOSOPHY', 'HESPERIAN DRAGON', 'HIDEOUS GARMENTS', 'HONOURS', 'IMMINENT DANGER', 'IMMORTAL FLOWER', 'IMMORTAL RACE', 'IMPERFECT BODY', 'IMPERFECT METALS', 'IMPURE THINGS', 'IMPURE WATER', 'INCHOATE GENERATION', 'INCORRUPT VIRGINITY', 'INDUCETH HEAT', 'INDUSTRIOUS SUBLIMATION', 'INDUSTRIOUS SUBTILTY HATH', 'INFINITE COLOURS', 'INFUSETH INVISIBLE SULPHUR', 'INSEPARABLE UNION', 'INTERCUTAL WATER', 'INTRINSIC DISPOSITION', 'INVISIBLE SULPHUR', 'JASON', 'JOSEPH', 'JOVE ADVANCETH', 'KEYS', 'KINGLY', 'KNOWLEDGE', 'KNOWS DAME VENUS', 'LAND', 'LAVER', 'LEADEN COLOUR', 'LEGACY', 'LENGTH ATTAINETH', 'LIQUEFACTION', 'LONG PEREGRINATION', 'LONG SLEEP', 'LORD WALKETH', 'LOVE', 'LUCKY PAIR', 'LUNA PHILOSOPHERS', 'LUSTY MEATS', 'LYBIAN QUICKSANDS', 'MAGICAL NUMBER', 'MAKES', 'MANIFOLD SIGNIFICATIONS', 'MANKIND', 'MEDICINE', 'MELON COLOUR', 'MERCURY PHILOSOPHICALLY', 'MERCURY SUBLIMATED', 'MERE GENERATION', 'METALS WHEREFORE', 'MICHAEL MAIERUS', 'MIDDLE PARTS', 'MILK', 'MIND', 'MODERNS', 'MONEY BEFOREHAND', 'MOON', 'MORIENUS ROMANUS', 'MULTIPLICATION HEREOF DOTH', 'MULTIPLICATION WHEREOF', 'MULTIPLY', 'MUTE KIND', 'MYSTICAL NAMES', 'MYSTICAL WATER', 'NATURAL BODY', 'NATURAL QUALITY', 'NATURAL VESSELS', 'NECESSARY OCCUPATIONS', 'NEGATIVE', 'NEW WORLD', 'NOBLE SON', 'NOVUM LUMEN CHYMICUM', 'OBSCURITY', 'OCCULT CAUSES', 'OCCULT PART HATH', 'OLD SCALES', 'OPERATIONS', 'ORDERLY MANNER', 'ORIGINAL', 'ORIGINAL SIN', 'OTHERS ENJOIN', 'OWN ACCORD', 'OWN ART', 'OX', 'PARABOLA', 'PART', 'PENES NOS UNDA TAGI', 'PERFECT', 'PERFECT BODIES', 'PERFECT ELIXIR', 'PERFECT FIXATION', 'PERFECT IMPERFECT', 'PERFECT KNOWLEDGE', 'PERFECT KNOWLEDGE THEREOF', 'PERFECT METALS', 'PERFECT SEED', 'PERFECT STRENGTH', 'PERFECTION WHEREOF PROCEEDETH', 'PERMANENT GLORY', 'PHILOSOPHIC LUNA', 'PHILOSOPHICAL EARTH', 'PHYSICAL TINCTURE', 'PICTURES', 'PLACE CAST', 'PLAIN WAY', 'PLENTIFUL TINCTURE', 'PLOUGH', 'PLOUGH-MAN', 'POLE', 'POSITIVE PART', 'POTENT KING', 'POWER', 'PRACTICE THEREOF', 'PRECIOUS GEMS', 'PRECIOUS LIQUOR DOTH CONSTITUTE', 'PRECIOUS SUBSTANCE', 'PREVIOUS OPERATIONS', 'PROFITABLE UNTO', 'PROPER NATURE', 'PROPER QUALITY', 'PROPER SULPHUR', 'PROPHET', 'PROPITIOUS UNTO THEE', 'PROTEUS', 'PURE HEART', 'PURE METALS', 'PURE SEED', 'PURE SUBSTANCE THEREOF', 'PUREST SULPHUR', 'PURPLE STAR SMILE', 'QUALITIES THEREOF', 'QUICK WIT', 'RADIANT SUNLIGHT', 'RADICAL MOISTURE', 'RAIMUNDUS LULLIUS', 'RAINBOW', 'READER', 'REALM', 'REBIS', 'RECIPE', 'REGIMEN', 'ROCKS', 'ROSARIUS', 'ROYAL HIGHWAY', 'RUDDY', 'SAFFRON HAIR', 'SALUTE THEE', 'SANGUINE', 'SAPPHIRE', 'SCYLLA', 'SECRET MOTIONS', 'SECRET WORK', 'SEEKER', 'SEPARATE', 'SERIOUS EMPLOYMENTS', 'SEVENFOLD SPRING FLOWETH', 'SHADOWS OVERCAST', 'SHORT REPETITION', 'SILVER', 'SILVER SCALES', 'SIMPLE NAME', 'SLIGHT MOISTURE', 'SMALL FISHES PLUMP', 'SMALL NET', 'SMALL PART', 'SODDEN CLODS', 'SOIL', 'SOLUTIONS', 'SORT SOEVER', 'SPECIAL ONES', 'SPERM', 'SPIRITS', 'SPIRITUAL MILK', 'SPIRITUAL SEED', 'SPIRITUAL TINCTURE', 'SPIRITUAL VIRTUES', 'STRANGE COLOURS', 'STRONG TRIAL', 'STUDY HEREOF', 'STURDY OXEN', 'SUBLIMATION', 'SUCCESSIVE DIGESTIONS', 'SUCH ASSOCIATION', 'SUCH PRECIOUS FLOWERS', 'SUPERFLUOUS CLEAVE UNTO', 'THEE', 'THENCE HATH', 'THING', 'THING WHEREWITH', 'THINGS AFORESAID', 'THINGS SUPERFLUOUS', 'THOU', 'THY HEART', 'TILLAGE THEREOF', 'TINCTURE FOLLOWETH', 'TINCTURES', 'TOO', 'TRANSPARENT CLOISTER', 'TRUE SEPARATION NATURE DENIETH UNTO', 'TRUTH', 'TYRANT', 'TYRO', 'UGLY SKIN', 'ULTIMATE TERM', 'UNNATURAL COMBINATION', 'UNPROFITABLE HEAP', 'UNTO MATTER', 'USURY', 'VAIN', 'VALUE UNTO', 'VENUS', 'VISIBLE TINCTURE', 'WARM WET', 'WATERS OCCURS', 'WATERY PART', 'WEDLOCK', 'WHEREIN', 'WHITE COLOUR SUCCEEDETH', 'WHITE FIRE', 'WHITE FLOWER', 'WHITE SULPHUR', 'WHOLE', 'WHOLE MANS', 'WHOLE SUBSTANCE', 'WHOLE TRIBE', 'WHOLE WORLD', 'WHOSOEVER', 'WINGED', 'WONDERFUL METAMORPHOSIS', 'WORDS', 'WORKMAN RESTETH', 'WRITINGS ABOUND', 'YEA CONTRARY SPEECHES', 'ZEPHYRUS']"
0,3,-1,"['AQUARIUS', 'ARIES', 'ARNOLD', 'BLACKNESS', 'CANCER ADDETH', 'CAPRICORN', 'DOMINION', 'ETERNAL', 'FIFTIETH DAY', 'FOOT-STEPS', 'GOOD HEALTH', 'HEAD', 'HOT AMONGST', 'JUDGE ARIGHT', 'LEO', 'LIBRA', 'LUNAR', 'MAGISTERY', 'MEDITATE', 'PISCES', 'PLANET', 'POTENT', 'REGAL', 'REGAL THRONE', 'RIGHT HAND', 'RUBY STONE', 'SAGITTARIUS', 'SCORPIO', 'SIGNIFICATOR', 'SPEAK', 'THINE EYES', 'THINGS INVOCATE', 'THOU CASTEST', 'THREE-HEADED DRAGON', 'TRACE', 'UNTO CANCER', 'USES THEREOF', 'VILLA NOVA', 'WINTER', 'WRITINGS']"
1,4,0,"['45TH DAY', 'ACTION WHEREOF', 'ACUTE FIRE', 'ADAM', 'AFORESAID PLATE', 'AFTERWARDS INCERATE', 'AGENT', 'AGREEABLE UNTO', 'AIRY', 'ALEMBIC', 'ALIMENT', 'ALTERNATIVE REITERATION', 'AMALGAMA', 'ANIMAL', 'ARCHITECT', 'ARGENT-VIVE', 'ASHES', 'ASSAYER', 'ATHANOR', 'ATTAINETH UNTO', 'BALANCE', 'BEAMS BEGETTETH', 'BEAST', 'BENEDICTION', 'BLIND-HEAD', 'BLOOD', 'BODY VOID', 'BOLT-HEAD', 'BOSOM', 'BRAZEN', 'BRAZEN PLATE', 'BRICK', 'BURNING', 'BUTTER', 'CALCINATORY', 'CAST', 'CELESTIAL', 'CENTRE', 'CERTAIN TEMPERAMENT', 'CHIEF SECRETS', 'CHILD', 'CIRCLE HATH', 'CIRCLES', 'CLOUDS', 'COALS', 'COMMON FIRE DOTH', 'COMPOSITION THEREOF', 'COMPOSITUM', 'CONGELATION', 'CONTRA-NATURAL', 'CONTRARY', 'CORPOREAL HEAP', 'COURTEOUS WORDS', 'CREATION', 'DARKNESS RETREATS', 'DEAD MAN', 'DESTRUCTIVE FIRE', 'DEW', 'DIAPHANOUS', 'DIGESTION', 'DIGESTIONS REQUIRETH', 'DILATATION', 'DIREFUL POISON', 'DISPENSER', 'DISSOLVENT', 'DISTILLATORY', 'DISTINCT TINCTURES', 'DISTRIBUTETH WATER', 'DIVERS NAMES', 'DOTH ACT', 'DOTH COMMUNICATE', 'DOUBLE DEGREE', 'DOUBLE EFFECT', 'DOUBLE FIRE', 'DOUBLE WEIGHT', 'DOUBLE WORK', 'DRY', 'DRY LAND', 'DUE ORDER', 'DUNG', 'DYE THY', 'ELEMENT', 'END WHEREOF', 'ENTIRE CIRCULATION', 'ERROR BURNETH', 'EVACUATION', 'EXCELLENT NAME', 'EXTERNAL FIRE', 'EXTERNAL HEAT', 'EXTERNAL MOTOR', 'EXTREME FIRE', 'EXTRINSIC', 'FACULTY', 'FATHER', 'FEEBLE HEAT', 'FEMALE', 'FEMALE ANSWERETH', 'FEVER', 'FEVERISH', 'FIERY CELESTIAL SPIRIT INNATE', 'FIERY NATURE', 'FIERY SPIRIT', 'FIGURE', 'FINGERS THICK', 'FIRE CONTRARY', 'FIRE DOTH', 'FIRE EXECUTES', 'FIXED', 'FLAME', 'FLOW FORTHWITH', 'FORM THEREOF', 'FOURTH ELEMENT', 'FUMES', 'FURNACE', 'GENERATION', 'GENTLE ACCESS', 'GENTLE MOTION', 'GEOMETRICAL PRECEPTS', 'GEOMETRY', 'GOVERNMENT THEREOF', 'GRADE HATH', 'GRADES', 'GREAT INGENUITY', 'GREEDY HUSBANDMAN', 'HARD BARK', 'HARSH CONTENTION', 'HEAT', 'HEAVENLY', 'HEAVY ONES DOWNWARDS', 'HERMETIC', 'HIDE AMONGST', 'HOMOGENEOUS', 'HORSE DUNG', 'HUMID', 'HUMID MATTER', 'HUMIDUM', 'ILLUMINATED', 'IMMORTAL FIRE', 'IMPULSE', 'INDISSOLUBLE COLLIGATION', 'INFANT', 'INFINITE MULTIPLICATION', 'INNATE', 'INTERIOR', 'INTERIOR LATITUDE', 'INTERNAL', 'INTERNAL STANDETH', 'INTRICATE MOTION', 'INTRINSIC', 'INWARD ALTITUDE', 'IRON', 'IXION', 'JUG', 'KEEPER', 'KINGDOM', 'KNOWLEDGE THEREOF', 'LAMEL', 'LAMP', 'LARGE FLOOD', 'LAWS', 'LIETH WEAK', 'LIFE DOTH', 'LONG HOVER', 'MALE', 'MALLET', 'MANIFOLD SUBLIMATIONS', 'MASS GOD', 'MATRIMONY', 'MATTER SULPHUR', 'MAYEST THOU', 'MEASURES', 'MERCURIAL', 'METALLIC', 'METALLINE PASTE', 'METONYMY', 'MIDDLE AGENT', 'MIDDLE STAGES', 'MIDST WHEREOF', 'MINGLE', 'MODERATE HEAT', 'MODERATOR', 'MOTION', 'MOTIONS', 'MOULDER', 'MUD', 'MULTIPLICATION', 'MULTIPLICATIVE VIRTUE', 'MULTIPLIETH THINGS', 'NAME FIRE', 'NATURAL FIRE', 'NATURAL HEAT', 'NATURAL STRENGTH', 'NATURE REQUIRETH', 'NATURES', 'NECESSARY QUALITIES', 'NURSE', 'NUTRIMENT', 'OPERATION BREAKETH', 'OPERATOR', 'OPPOSITE PART WHEREOF', 'ORGAN', 'OWN POWER', 'OWN TEMPERAMENT', 'PANACEA', 'PART WHEREOF', 'PATIENT', 'PENKNIFE', 'PERFECT IMPERFECT THINGS', 'PERFECT ROTATION', 'PERFECTOR', 'PERMANENT BODY', 'PHILOSOPHERS ART', 'PHILOSOPHERS STONE', 'PHYSICAL TRACT', 'PLATE', 'PORTION', 'POTION', 'POTTER', 'POTTER-LIKE', 'PRAXIS', 'PRECEPT', 'PRECEPTS', 'PREPARATION', 'PRISON', 'PROJECTION', 'PROPER DEGREES', 'PROPER STRENGTH', 'PUTREFACTORY', 'QUINTESSENCE', 'RADICAL', 'RAIN', 'RAISETH CONFUSION', 'REASON REQUIRETH', 'RED ASHES', 'RED OIL', 'RED WATER', 'RED WORK', 'RESTORATION', 'RESTORE STRENGTH', 'REVOLUTION', 'RHOMBOID', 'ROSES', 'RUBY', 'SAFFRON', 'SAND', 'SCEPTRE', 'SCOPE', 'SECRET FURNACE', 'SECRETS', 'SEED', 'SEEDS STAND', 'SEPARATION', 'SERENE', 'SHALT THOU', 'SHORT TIME', 'SHORTER TIME', 'SICCUM', 'SIMILAR PARTS', 'SIMPLE HEAT', 'SLUGGISH STRENGTH', 'SMALL PORTION', 'SNOW-LIKE', 'SPECIFIC FORM', 'STAR-LIKE', 'STOMACH', 'STONY GLASS', 'STRAIGHT MOUTH', 'STRICT UNION', 'SUBLIMATORY', 'SUBTLE DUST', 'SUCCESSIVE DEGREES', 'SUCCOUR THEE', 'SULPHUROUS', 'SULPHUROUS NATURE', 'TEMPERAMENT', 'TERRA', 'TERRA ADAMICA', 'TERRESTRIAL', 'TERRESTRIAL DREGS', 'TERRESTRIAL NATURES', 'THINGS THEREIN', 'THINGS VOLATILE FLY', 'THOU HAST', 'THOU INTENDEST', 'THOU MAYEST', 'THOU PLEASEST', 'THOU SHALT', 'THOU SHALT BEHOLD', 'THOU URGE', 'THOU USEST', 'THOU WILT ADMIRE', 'THREE-FOLD', 'THREE-FOLD FIRE', 'THREEFOLD MATTER', 'THRUSTS OUTWARDS', 'THY MIND', 'TOMB', 'TORPID FIRE', 'TREVISAN', 'TRINITY', 'TRIPOD', 'TRUE LIGHT', 'UN-FOLDING PENETRATION', 'UNIVERSAL MEDICINE', 'UNNATURAL', 'UNTO FORMATION', 'USETH FIRE', 'VAPID SMOKE', 'VAPOROUS', 'VAPOUR', 'VARIOUS EXPRESSIONS', 'VEGETABLES', 'VEGETABLES NATURE', 'VEHEMENT HEAT', 'VESSEL', 'VESSEL PRACTITIONERS', 'VESSELS', 'VICAR', 'VICTORY', 'VIRGINS', 'VOLATILE', 'VOLATILE BODY', 'VOLATILE NATURE DOTH', 'VULCAN', 'WARMTH PREPARETH', 'WATERY', 'WEIGHER', 'WHITE OIL', 'WHITE WORK', 'WHOLE PRACTICE', 'WHOLE PROGRESS', 'WHOLE SECRET CONSISTETH', 'WHOLE WORK CONSISTETH', 'WHOLE WORK DEPENDETH', 'WHORL', 'WHORLS', 'WIFE', 'WOOD', 'WORK CONSISTETH', 'WORK CONTINUAL FIRE', 'WORK DEPENDETH', 'WORKMAN', 'WORTHY MINDS']"
1,5,0,"['ELEMENTS', 'INFERIOR STRENGTH', 'OUNCE', 'PERFECT SULPHUR', 'REIGN', 'SOLAR']"
