source,target,weight,text_unit_ids
A VITRIOLIC,GERMANY,1.567069156321036e-05,[1]
A VITRIOLIC,GLASS BODY,1.567069156321036e-05,[1]
A VITRIOLIC,GLASS MORTAR,1.567069156321036e-05,[1]
A VITRIOLIC,GLAUBER,1.567069156321036e-05,[1]
A VITRIOLIC,GOLDEN EARTH,1.567069156321036e-05,[1]
A VITRIOLIC,GOOD CHEMIST,1.567069156321036e-05,[1]
A VITRIOLIC,GOOD COMMON SALT,1.567069156321036e-05,[1]
A VITRIOLIC,GOOD FIRE,1.567069156321036e-05,[1]
A VITRIOLIC,GRADUAL FIXATION,1.567069156321036e-05,[1]
A VITRIOLIC,GREAT DIFFERENCE,1.567069156321036e-05,[1]
A VITRIOLIC,GREAT QUANTITY,1.567069156321036e-05,[1]
A VITRIOLIC,GUNPOWDER SHOWS,1.567069156321036e-05,[1]
A VITRIOLIC,GUR,9.36353293817094e-06,[1]
A VITRIOLIC,HAILS BESIDES NITRE,1.567069156321036e-05,[1]
A VITRIOLIC,HAMMER,1.567069156321036e-05,[1]
A VITRIOLIC,HARSH VOICE,1.567069156321036e-05,[1]
A VITRIOLIC,HARTSHORN,1.567069156321036e-05,[1]
A VITRIOLIC,HEAT,5.67408165642287e-06,[1]
A VITRIOLIC,HEAVEN,5.67408165642287e-06,[1]
A VITRIOLIC,HEAVENLY BODIES,1.567069156321036e-05,[1]
A VITRIOLIC,HEAVENS,9.36353293817094e-06,[1]
A VITRIOLIC,HONEY,1.567069156321036e-05,[1]
A VITRIOLIC,HONEY-LIKE MATTER,1.567069156321036e-05,[1]
A VITRIOLIC,HOT WATER,1.567069156321036e-05,[1]
A VITRIOLIC,HOUSES,9.36353293817094e-06,[1]
A VITRIOLIC,HUMIDITY,5.67408165642287e-06,[1]
A VITRIOLIC,HUMIDITY DRAIN,1.567069156321036e-05,[1]
A VITRIOLIC,IDLE WHENEVER,1.567069156321036e-05,[1]
A VITRIOLIC,INCLINES DOWNWARDS,1.567069156321036e-05,[1]
A VITRIOLIC,INCORPOREAL NITRE,1.567069156321036e-05,[1]
A VITRIOLIC,INFANT,1.567069156321036e-05,[1]
A VITRIOLIC,INFLAMES HAILS,1.567069156321036e-05,[1]
A VITRIOLIC,INFLAMMABILITY,1.567069156321036e-05,[1]
A VITRIOLIC,INFLAMMABILITY PROCEEDS,1.567069156321036e-05,[1]
A VITRIOLIC,INFLAMMABLE SULPHUR,1.567069156321036e-05,[1]
A VITRIOLIC,INTERMEDIATE SPACE,1.567069156321036e-05,[1]
A VITRIOLIC,KEY,9.36353293817094e-06,[1]
A VITRIOLIC,LAME VULCAN,1.567069156321036e-05,[1]
A VITRIOLIC,LARGE ALEMBIC,1.567069156321036e-05,[1]
A VITRIOLIC,LARGE GLASS,1.567069156321036e-05,[1]
A VITRIOLIC,LARGE SIZE,1.567069156321036e-05,[1]
A VITRIOLIC,LINEN CLOTH,1.567069156321036e-05,[1]
A VITRIOLIC,LIQUID SALT,1.567069156321036e-05,[1]
A VITRIOLIC,LOCK,1.567069156321036e-05,[1]
A VITRIOLIC,LUTING,1.567069156321036e-05,[1]
A VITRIOLIC,MACROCOSM,5.67408165642287e-06,[1]
A VITRIOLIC,MAGNET,5.67408165642287e-06,[1]
A VITRIOLIC,MAGNET CHALYBS SENDIVOGII,1.567069156321036e-05,[1]
A VITRIOLIC,MALE SPERM,9.36353293817094e-06,[1]
A VITRIOLIC,MANNER VOLATILE,1.567069156321036e-05,[1]
A VITRIOLIC,MARCASITES,1.567069156321036e-05,[1]
A VITRIOLIC,MARCH,1.567069156321036e-05,[1]
A VITRIOLIC,MARS,1.567069156321036e-05,[1]
A VITRIOLIC,MARS VENUS SUN SATURN JUPITER MOON,1.567069156321036e-05,[1]
A VITRIOLIC,MASS FLOW,1.567069156321036e-05,[1]
A VITRIOLIC,MATTER,5.67408165642287e-06,[1]
A VITRIOLIC,MEDIUM,9.36353293817094e-06,[1]
A VITRIOLIC,MENSTRUMS,1.567069156321036e-05,[1]
A VITRIOLIC,MERCURY,1.567069156321036e-05,[1]
A VITRIOLIC,MERIDIAN,1.567069156321036e-05,[1]
A VITRIOLIC,METALLIC BODY,1.567069156321036e-05,[1]
A VITRIOLIC,METEORICAL PRODUCTION,1.567069156321036e-05,[1]
A VITRIOLIC,MINERAL SALT,1.567069156321036e-05,[1]
A VITRIOLIC,MINERAL SULPHUR,1.567069156321036e-05,[1]
A VITRIOLIC,MINERALS,5.67408165642287e-06,[1]
A VITRIOLIC,MIXTURE HUMECT,1.567069156321036e-05,[1]
A VITRIOLIC,MOIST EARTH,1.567069156321036e-05,[1]
A VITRIOLIC,MOON,1.567069156321036e-05,[1]
A VITRIOLIC,MOULD,1.567069156321036e-05,[1]
A VITRIOLIC,MUNDI,5.67408165642287e-06,[1]
A VITRIOLIC,MUTATION,1.567069156321036e-05,[1]
A VITRIOLIC,MUTUAL OPERATION,1.567069156321036e-05,[1]
A VITRIOLIC,NATURAE,1.567069156321036e-05,[1]
A VITRIOLIC,NATURAE MERCURY,1.567069156321036e-05,[1]
A VITRIOLIC,NATURAL EVAPORATION,1.567069156321036e-05,[1]
A VITRIOLIC,NATURAL PRODUCTIONS,1.567069156321036e-05,[1]
A VITRIOLIC,NATURE,5.67408165642287e-06,[1]
A VITRIOLIC,NB,1.567069156321036e-05,[1]
A VITRIOLIC,NITRE,9.36353293817094e-06,[1]
A VITRIOLIC,NITRE DESCENDS,1.567069156321036e-05,[1]
A VITRIOLIC,NITRE FIXES SULPHUR,1.567069156321036e-05,[1]
A VITRIOLIC,NITRE FULMINATE,1.567069156321036e-05,[1]
A VITRIOLIC,NITREOUS ORIGIN,1.567069156321036e-05,[1]
A VITRIOLIC,NITREOUS SALINE WATER,1.567069156321036e-05,[1]
A VITRIOLIC,OIL CONTAINS,1.567069156321036e-05,[1]
A VITRIOLIC,OILS,1.567069156321036e-05,[1]
A VITRIOLIC,OLD FORSAKEN,1.567069156321036e-05,[1]
A VITRIOLIC,OPEN FIRE,9.36353293817094e-06,[1]
A VITRIOLIC,ORIGINAL NITREOUS,1.567069156321036e-05,[1]
A VITRIOLIC,OUTWARD APPEARANCE,1.567069156321036e-05,[1]
A VITRIOLIC,OWN EARTH,1.567069156321036e-05,[1]
A VITRIOLIC,OWN INSTRUMENT,1.567069156321036e-05,[1]
A VITRIOLIC,PARTICULAR TASTE,9.36353293817094e-06,[1]
A VITRIOLIC,PERFECT CRYSTALLINE TRANSPARENT FORM,1.567069156321036e-05,[1]
A VITRIOLIC,PHILOSOPHERS,1.567069156321036e-05,[1]
A VITRIOLIC,PHILOSOPHICAL NITRE,1.567069156321036e-05,[1]
A VITRIOLIC,PHYSICAL REASONS,1.567069156321036e-05,[1]
A VITRIOLIC,PITCH,1.567069156321036e-05,[1]
A VITRIOLIC,PLATINA,1.567069156321036e-05,[1]
A VITRIOLIC,PONDEROUS SPIRIT,1.567069156321036e-05,[1]
A VITRIOLIC,POWDERED CHARCOAL,1.567069156321036e-05,[1]
A VITRIOLIC,PRIMORDIAL MERCURY,1.567069156321036e-05,[1]
A VITRIOLIC,PRODUCTIONS SPRING,1.567069156321036e-05,[1]
A VITRIOLIC,PROFLIGATE MEN,1.567069156321036e-05,[1]
A VITRIOLIC,PROJECT SULPHUR,1.567069156321036e-05,[1]
A VITRIOLIC,PURE POTASH,1.567069156321036e-05,[1]
A VITRIOLIC,PURE WATER,1.567069156321036e-05,[1]
A VITRIOLIC,PURPLE,1.567069156321036e-05,[1]
A VITRIOLIC,QUALITY PROCEEDS,1.567069156321036e-05,[1]
A VITRIOLIC,QUICKLIME VIVA,1.567069156321036e-05,[1]
A VITRIOLIC,RAIN,5.67408165642287e-06,[1]
A VITRIOLIC,RAYS,9.36353293817094e-06,[1]
A VITRIOLIC,RE-AGENTS,1.567069156321036e-05,[1]
A VITRIOLIC,READER,1.567069156321036e-05,[1]
A VITRIOLIC,REAL ESSENCE,1.567069156321036e-05,[1]
A VITRIOLIC,RESIN,1.567069156321036e-05,[1]
