source,target,weight,text_unit_ids
ABBOT TRITHEMIUS,GREAT WORLD,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,HARMONDSWORTH,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,HATH HYM,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,HATH LORCHYP,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,HERMES,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,HERMES TRISMEGISTUS,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,HERMES TRISTMEGISTUS,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,HERMOGINES,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,HERMUS,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,HOLMYARD,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,HORTULANUS,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,HUMAN REALISES,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,HYE THINGIS,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,HYER THYNG,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,IDRES,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,IMMATURE SULPHUR,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,INCREAT FADER,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,INFERIOR,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,ISIS UNVEILED,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,JABIR,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,JEAN JACQUES PAVERT,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,JOHN PRELUDE,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,JONG,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,KNOWLEDGE,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,LATIN VERSIONS,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,LEARNED FRYER ROGER BACON,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,LEIDEN,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,LES DEMEURES PHILOSOPHALES,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,LEWIS,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,LIGHT SUBSTANCE,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,LINDEN,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,LONDON,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,LOW,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,LOWE THYNGIS,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,MA AL-WARAQI,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,MAGICAL AGENT,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,MANZALAOUI,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,MATURE QUICKSILVER,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,MAXIMAL FORTITUDE,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,MEDICINE,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,MERCURIUS,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,MERCURY,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,MERKEL,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,MERUELOUS OPERACIONS,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,MICHAEL MAIERS,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,MIDDLE POSITION,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,MINERAL KINGDOM,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,MINERALS,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,MIRROR,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,MOON,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,MOONE MODER,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,MOR BETTYR,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,MOR WORLD RENNYTH THYS,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,MOR WURTHY HAN,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,MYSTERIOUS THING,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,NATURAL OPERATION,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,NATURE,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,NEDYR VERTU,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,NEEDHAM,1.2397558395502566e-05,[1]
ABBOT TRITHEMIUS,NEWTON,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,NY,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,O SOOLE DISPOSICION,2.5168787370866864e-05,[1]
ABBOT TRITHEMIUS,O SOOLE SUBSTANCE,2.5168787370866864e-05,[1]
